1.385047100484371185e-02
4.222821909934282303e-03
2.748110331594944000e-03
2.137407427653670311e-03
1.810651388950645924e-03
1.567012281157076359e-03
1.405762624926865101e-03
1.293749664910137653e-03
1.207192428410053253e-03
1.122325891628861427e-03
1.071588834747672081e-03
1.045303884893655777e-03
1.011701300740242004e-03
9.987609228119254112e-04
9.732694015838205814e-04
9.592388523742556572e-04
9.440750582143664360e-04
9.362553828395903111e-04
9.349659667350351810e-04
9.121460025198757648e-04
9.140518377535045147e-04
9.118953603319823742e-04
9.030439541675150394e-04
