# train_loss,val_loss
7.924447655677795410e-01,7.923739552497863770e-01
7.830525040626525879e-01,7.825852036476135254e-01
7.732521295547485352e-01,7.731648087501525879e-01
7.640651464462280273e-01,7.639943957328796387e-01
7.548868656158447266e-01,7.549526691436767578e-01
7.459673285484313965e-01,7.461593151092529297e-01
7.371736168861389160e-01,7.374341487884521484e-01
7.285398840904235840e-01,7.289161682128906250e-01
7.200854420661926270e-01,7.205456495285034180e-01
7.117645740509033203e-01,7.123252749443054199e-01
7.036082744598388672e-01,7.042513489723205566e-01
6.955974102020263672e-01,6.963252425193786621e-01
6.877278685569763184e-01,6.885353922843933105e-01
6.799896359443664551e-01,6.808995604515075684e-01
6.724032759666442871e-01,6.733791232109069824e-01
6.649405956268310547e-01,6.660059094429016113e-01
6.576157212257385254e-01,6.587569713592529297e-01
6.504352688789367676e-01,6.516397595405578613e-01
6.433711051940917969e-01,6.446696519851684570e-01
6.364182233810424805e-01,6.377920508384704590e-01
6.296085715293884277e-01,6.310454607009887695e-01
6.229016780853271484e-01,6.244165301322937012e-01
6.163358688354492188e-01,6.179087758064270020e-01
6.098626852035522461e-01,6.115259528160095215e-01
6.035192608833312988e-01,6.052350401878356934e-01
5.972872376441955566e-01,5.990660190582275391e-01
5.911542773246765137e-01,5.930075645446777344e-01
5.851358175277709961e-01,5.870484709739685059e-01
5.792272686958312988e-01,5.811994075775146484e-01
5.734151005744934082e-01,5.754498243331909180e-01
5.677066445350646973e-01,5.698044300079345703e-01
5.621002316474914551e-01,5.642522573471069336e-01
5.565898418426513672e-01,5.588008761405944824e-01
5.511791110038757324e-01,5.534460544586181641e-01
5.458562374114990234e-01,5.481777787208557129e-01
5.406318902969360352e-01,5.430067777633666992e-01
5.354989171028137207e-01,5.379205942153930664e-01
5.304468274116516113e-01,5.329219698905944824e-01
5.254813432693481445e-01,5.280174016952514648e-01
5.206099748611450195e-01,5.231837630271911621e-01
5.158138275146484375e-01,5.184423327445983887e-01
5.111039876937866211e-01,5.137776732444763184e-01
5.064745545387268066e-01,5.091930627822875977e-01
5.019250512123107910e-01,5.046887397766113281e-01
4.974541366100311279e-01,5.002602934837341309e-01
4.930624961853027344e-01,4.959135353565216064e-01
4.887516200542449951e-01,4.916313290596008301e-01
4.844848215579986572e-01,4.874435067176818848e-01
4.803067147731781006e-01,4.832859039306640625e-01
4.762117564678192139e-01,4.792188405990600586e-01
4.721644222736358643e-01,4.752210676670074463e-01
4.681866466999053955e-01,4.712847769260406494e-01
4.642875194549560547e-01,4.674204289913177490e-01
4.604482948780059814e-01,4.636232852935791016e-01
4.566795825958251953e-01,4.598790705204010010e-01
4.529566466808319092e-01,4.562139213085174561e-01
4.493117332458496094e-01,4.525904059410095215e-01
4.457224905490875244e-01,4.490332901477813721e-01
4.421865344047546387e-01,4.455354213714599609e-01
4.387127757072448730e-01,4.420938193798065186e-01
4.352964758872985840e-01,4.387097060680389404e-01
4.319367408752441406e-01,4.353813827037811279e-01
4.286321401596069336e-01,4.321070909500122070e-01
4.253863394260406494e-01,4.288859665393829346e-01
4.222032129764556885e-01,4.257218241691589355e-01
4.190352261066436768e-01,4.226073920726776123e-01
4.159169495105743408e-01,4.179634153842926025e-01
4.064728021621704102e-01,4.055790305137634277e-01
4.010706245899200439e-01,4.034837484359741211e-01
3.964874744415283203e-01,3.979578316211700439e-01
3.879522383213043213e-01,3.848969340324401855e-01
3.787701427936553955e-01,3.821401298046112061e-01
3.766299188137054443e-01,3.784781694412231445e-01
3.724375665187835693e-01,3.745644688606262207e-01
3.690842688083648682e-01,3.718384802341461182e-01
3.663487136363983154e-01,3.689466714859008789e-01
3.633692860603332520e-01,3.658881485462188721e-01
3.603823482990264893e-01,3.630358874797821045e-01
3.576042354106903076e-01,3.603029251098632812e-01
3.548735678195953369e-01,3.575717210769653320e-01
3.521516919136047363e-01,3.548756837844848633e-01
3.494844436645507812e-01,3.522450923919677734e-01
3.468735814094543457e-01,3.496533334255218506e-01
3.443286418914794922e-01,3.476916253566741943e-01
3.430996835231781006e-01,3.471489250659942627e-01
3.425493240356445312e-01,3.466202616691589355e-01
3.420158922672271729e-01,3.460842370986938477e-01
3.414830863475799561e-01,3.455532789230346680e-01
3.409540355205535889e-01,3.450264036655426025e-01
3.404212892055511475e-01,3.444960713386535645e-01
3.398960530757904053e-01,3.439685702323913574e-01
3.393660485744476318e-01,3.434460163116455078e-01
3.388374447822570801e-01,3.429180979728698730e-01
3.383118808269500732e-01,3.423935174942016602e-01
3.377943038940429688e-01,3.418719768524169922e-01
3.372547030448913574e-01,3.413511216640472412e-01
3.367456197738647461e-01,3.408238291740417480e-01
3.362109661102294922e-01,3.403060138225555420e-01
3.356878161430358887e-01,3.397812545299530029e-01
3.351656794548034668e-01,3.392603397369384766e-01
3.346463441848754883e-01,3.387404680252075195e-01
3.341230452060699463e-01,3.382210433483123779e-01
3.336108922958374023e-01,3.377015292644500732e-01
3.331015408039093018e-01,3.371933400630950928e-01
3.325789868831634521e-01,3.366745114326477051e-01
3.320458233356475830e-01,3.361660242080688477e-01
3.315343856811523438e-01,3.356315195560455322e-01
3.310176432132720947e-01,3.351174294948577881e-01
3.305004537105560303e-01,3.346123397350311279e-01
3.299794495105743408e-01,3.340912759304046631e-01
3.294666409492492676e-01,3.335738480091094971e-01
3.289727270603179932e-01,3.330631256103515625e-01
3.284464478492736816e-01,3.325536251068115234e-01
3.279285728931427002e-01,3.320475816726684570e-01
3.274184465408325195e-01,3.315232098102569580e-01
3.268981873989105225e-01,3.310159742832183838e-01
3.263868093490600586e-01,3.304995596408843994e-01
3.258735239505767822e-01,3.299904763698577881e-01
3.253636360168457031e-01,3.294804394245147705e-01
3.248597681522369385e-01,3.289713561534881592e-01
3.243449032306671143e-01,3.284634351730346680e-01
3.238392770290374756e-01,3.279565572738647461e-01
3.233386874198913574e-01,3.274519443511962891e-01
3.228344917297363281e-01,3.269432187080383301e-01
3.223147988319396973e-01,3.264455497264862061e-01
3.218148946762084961e-01,3.259326517581939697e-01
3.213073909282684326e-01,3.254316747188568115e-01
3.208024501800537109e-01,3.249274492263793945e-01
3.203004002571105957e-01,3.244262337684631348e-01
3.197969198226928711e-01,3.239207565784454346e-01
3.192951679229736328e-01,3.234190642833709717e-01
3.187919855117797852e-01,3.229221701622009277e-01
3.182962834835052490e-01,3.224200308322906494e-01
3.177908360958099365e-01,3.219241201877593994e-01
3.172927200794219971e-01,3.214203715324401855e-01
3.167975246906280518e-01,3.209250569343566895e-01
3.162955343723297119e-01,3.204256892204284668e-01
3.158014118671417236e-01,3.199276328086853027e-01
3.153065443038940430e-01,3.194310069084167480e-01
3.148095309734344482e-01,3.189425170421600342e-01
3.143143355846405029e-01,3.184450864791870117e-01
3.138169646263122559e-01,3.179518580436706543e-01
3.133214712142944336e-01,3.174554705619812012e-01
3.128304183483123779e-01,3.169618248939514160e-01
3.123437166213989258e-01,3.164701759815216064e-01
3.118488192558288574e-01,3.159797191619873047e-01
3.113580346107482910e-01,3.154902756214141846e-01
3.108648061752319336e-01,3.150009810924530029e-01
3.103789389133453369e-01,3.145099580287933350e-01
3.098883032798767090e-01,3.140219449996948242e-01
3.093987405300140381e-01,3.135399520397186279e-01
3.089208602905273438e-01,3.130494952201843262e-01
3.084313273429870605e-01,3.125631809234619141e-01
3.079421222209930420e-01,3.120776414871215820e-01
3.074570298194885254e-01,3.115926980972290039e-01
3.069802522659301758e-01,3.111095130443572998e-01
3.065186440944671631e-01,3.106291294097900391e-01
3.060041666030883789e-01,3.101557195186614990e-01
3.055293262004852295e-01,3.096683621406555176e-01
3.050494492053985596e-01,3.091859817504882812e-01
3.045778274536132812e-01,3.087057173252105713e-01
3.040980100631713867e-01,3.082259297370910645e-01
3.036192059516906738e-01,3.077464997768402100e-01
3.031368553638458252e-01,3.072696626186370850e-01
3.026657104492187500e-01,3.067936003208160400e-01
3.021911680698394775e-01,3.063237667083740234e-01
3.017164170742034912e-01,3.058516979217529297e-01
3.012592792510986328e-01,3.053719699382781982e-01
3.007770180702209473e-01,3.049023151397705078e-01
3.002970814704895020e-01,3.044309914112091064e-01
2.998129129409790039e-01,3.039616644382476807e-01
2.993477284908294678e-01,3.034812808036804199e-01
2.988739907741546631e-01,3.030111193656921387e-01
2.984013259410858154e-01,3.025422394275665283e-01
2.979384064674377441e-01,3.020751178264617920e-01
2.974682748317718506e-01,3.016079664230346680e-01
2.970024049282073975e-01,3.011410534381866455e-01
2.965383827686309814e-01,3.006739318370819092e-01
2.960737645626068115e-01,3.002134561538696289e-01
2.956096827983856201e-01,2.997454106807708740e-01
2.951417565345764160e-01,2.992831170558929443e-01
2.946793138980865479e-01,2.988231778144836426e-01
2.942186594009399414e-01,2.983592450618743896e-01
2.937586605548858643e-01,2.978987097740173340e-01
2.933001518249511719e-01,2.974402904510498047e-01
2.928394377231597900e-01,2.969826459884643555e-01
2.923818826675415039e-01,2.965244948863983154e-01
2.919253408908843994e-01,2.960665822029113770e-01
2.914730012416839600e-01,2.956105470657348633e-01
2.910141646862030029e-01,2.951563596725463867e-01
2.905596494674682617e-01,2.947014868259429932e-01
2.901051342487335205e-01,2.942471802234649658e-01
2.896532118320465088e-01,2.937965393066406250e-01
2.892029285430908203e-01,2.933430373668670654e-01
2.887600064277648926e-01,2.928931415081024170e-01
2.883015573024749756e-01,2.924424707889556885e-01
2.878481745719909668e-01,2.919934391975402832e-01
2.874018549919128418e-01,2.915478646755218506e-01
2.869638204574584961e-01,2.910998463630676270e-01
2.865207791328430176e-01,2.906506061553955078e-01
2.860709428787231445e-01,2.902075648307800293e-01
2.856190800666809082e-01,2.897605001926422119e-01
2.851841449737548828e-01,2.893225550651550293e-01
2.847394645214080811e-01,2.888742089271545410e-01
2.842900753021240234e-01,2.884320318698883057e-01
2.838472723960876465e-01,2.879910171031951904e-01
2.834067642688751221e-01,2.875511646270751953e-01
2.829705178737640381e-01,2.871120274066925049e-01
2.825292348861694336e-01,2.866755723953247070e-01
2.820917665958404541e-01,2.862377464771270752e-01
2.816537618637084961e-01,2.858005464076995850e-01
2.812244296073913574e-01,2.853657901287078857e-01
2.807969152927398682e-01,2.849462032318115234e-01
2.803644537925720215e-01,2.844962179660797119e-01
2.799213528633117676e-01,2.840634882450103760e-01
2.794899642467498779e-01,2.836326658725738525e-01
2.790594100952148438e-01,2.832008302211761475e-01
2.786364853382110596e-01,2.827713787555694580e-01
2.782021462917327881e-01,2.823480665683746338e-01
2.777743339538574219e-01,2.819131612777709961e-01
2.773561775684356689e-01,2.814920842647552490e-01
2.769172787666320801e-01,2.810594439506530762e-01
2.764912843704223633e-01,2.806418240070343018e-01
2.760750055313110352e-01,2.802127897739410400e-01
2.756624817848205566e-01,2.798073589801788330e-01
2.752302289009094238e-01,2.793632745742797852e-01
2.748021781444549561e-01,2.789433300495147705e-01
2.743797898292541504e-01,2.785209417343139648e-01
2.739672362804412842e-01,2.781061530113220215e-01
2.735513150691986084e-01,2.777086496353149414e-01
2.731457650661468506e-01,2.772859632968902588e-01
2.727304697036743164e-01,2.769046425819396973e-01
2.723107039928436279e-01,2.764427959918975830e-01
2.718793153762817383e-01,2.760646641254425049e-01
2.714818716049194336e-01,2.756077647209167480e-01
2.710544168949127197e-01,2.752052545547485352e-01
2.706454396247863770e-01,2.747757434844970703e-01
2.702288329601287842e-01,2.743971347808837891e-01
2.698324620723724365e-01,2.739646732807159424e-01
2.694326043128967285e-01,2.735500037670135498e-01
2.689998149871826172e-01,2.731340825557708740e-01
2.685882449150085449e-01,2.727365195751190186e-01
2.681938707828521729e-01,2.723246514797210693e-01
2.677965164184570312e-01,2.719746828079223633e-01
2.674091160297393799e-01,2.715245187282562256e-01
2.670009434223175049e-01,2.711209356784820557e-01
2.665749788284301758e-01,2.706995308399200439e-01
2.661668360233306885e-01,2.703073024749755859e-01
2.657797634601593018e-01,2.698964774608612061e-01
2.653794586658477783e-01,2.694970071315765381e-01
2.649781405925750732e-01,2.690998017787933350e-01
2.645750045776367188e-01,2.686979472637176514e-01
2.641751766204833984e-01,2.683013677597045898e-01
2.637877762317657471e-01,2.679050564765930176e-01
2.633886933326721191e-01,2.675141096115112305e-01
2.629851400852203369e-01,2.671173512935638428e-01
2.625958025455474854e-01,2.667239904403686523e-01
2.622060477733612061e-01,2.663277089595794678e-01
2.618154883384704590e-01,2.659507393836975098e-01
2.614400684833526611e-01,2.655476033687591553e-01
2.610392868518829346e-01,2.651731669902801514e-01
2.606502771377563477e-01,2.647674083709716797e-01
2.602510452270507812e-01,2.643837034702301025e-01
2.598637342453002930e-01,2.639907598495483398e-01
2.594783902168273926e-01,2.636134624481201172e-01
2.590956985950469971e-01,2.632198035717010498e-01
2.587098777294158936e-01,2.628358900547027588e-01
2.583292722702026367e-01,2.624571919441223145e-01
2.579556405544281006e-01,2.620699703693389893e-01
2.575761079788208008e-01,2.617140114307403564e-01
2.571921050548553467e-01,2.613120973110198975e-01
2.568065226078033447e-01,2.609519362449645996e-01
2.564354240894317627e-01,2.605535089969635010e-01
2.560595870018005371e-01,2.601787149906158447e-01
2.556744813919067383e-01,2.597943246364593506e-01
2.552990615367889404e-01,2.594278454780578613e-01
2.549269497394561768e-01,2.590435743331909180e-01
2.545520067214965820e-01,2.586724460124969482e-01
2.541798055171966553e-01,2.582972645759582520e-01
2.538077235221862793e-01,2.579334974288940430e-01
2.534486949443817139e-01,2.575531899929046631e-01
2.530681490898132324e-01,2.571929991245269775e-01
2.527012526988983154e-01,2.568161487579345703e-01
2.523439228534698486e-01,2.564469575881958008e-01
2.519890069961547852e-01,2.560991942882537842e-01
2.516089975833892822e-01,2.557125985622406006e-01
2.512417435646057129e-01,2.553947865962982178e-01
2.508975863456726074e-01,2.549939155578613281e-01
2.505220472812652588e-01,2.546505928039550781e-01
2.501532733440399170e-01,2.542575597763061523e-01
2.497886717319488525e-01,2.539001405239105225e-01
2.494192272424697876e-01,2.535312771797180176e-01
2.490608990192413330e-01,2.531786859035491943e-01
2.487038671970367432e-01,2.528156042098999023e-01
2.483451068401336670e-01,2.524580061435699463e-01
2.479898631572723389e-01,2.520993053913116455e-01
2.476461231708526611e-01,2.517613172531127930e-01
2.472836822271347046e-01,2.513870298862457275e-01
2.469236552715301514e-01,2.510401010513305664e-01
2.465725243091583252e-01,2.506811022758483887e-01
2.462254315614700317e-01,2.503278255462646484e-01
2.458810657262802124e-01,2.500101029872894287e-01
2.455390095710754395e-01,2.496436536312103271e-01
2.452073693275451660e-01,2.493040859699249268e-01
2.448322772979736328e-01,2.489276528358459473e-01
2.444726079702377319e-01,2.485955804586410522e-01
2.441333532333374023e-01,2.482379078865051270e-01
2.437902539968490601e-01,2.479029148817062378e-01
2.434441149234771729e-01,2.475450932979583740e-01
2.431007176637649536e-01,2.471993267536163330e-01
2.427597045898437500e-01,2.468598186969757080e-01
2.424113005399703979e-01,2.465155571699142456e-01
2.420711964368820190e-01,2.461916357278823853e-01
2.417399585247039795e-01,2.458340078592300415e-01
2.413988709449768066e-01,2.455259710550308228e-01
2.410703599452972412e-01,2.451613545417785645e-01
2.407271265983581543e-01,2.448364496231079102e-01
2.403872460126876831e-01,2.444882541894912720e-01
2.400646656751632690e-01,2.441682666540145874e-01
2.397249042987823486e-01,2.438203841447830200e-01
2.394140064716339111e-01,2.435424625873565674e-01
2.390891313552856445e-01,2.431546151638031006e-01
2.387338727712631226e-01,2.428481876850128174e-01
2.384032756090164185e-01,2.424864917993545532e-01
2.380576878786087036e-01,2.421728074550628662e-01
2.377358525991439819e-01,2.418304830789566040e-01
2.374128252267837524e-01,2.415070384740829468e-01
2.370767742395401001e-01,2.411704212427139282e-01
2.367495745420455933e-01,2.408460676670074463e-01
2.364263981580734253e-01,2.405192553997039795e-01
2.361150681972503662e-01,2.402161955833435059e-01
2.357954978942871094e-01,2.398758381605148315e-01
2.354714274406433105e-01,2.395812273025512695e-01
2.351562529802322388e-01,2.392286360263824463e-01
2.348477691411972046e-01,2.389471381902694702e-01
2.345200628042221069e-01,2.385901659727096558e-01
2.341887652873992920e-01,2.382837682962417603e-01
2.338651269674301147e-01,2.379522174596786499e-01
2.335488349199295044e-01,2.376422137022018433e-01
2.332298755645751953e-01,2.373150587081909180e-01
2.329213768243789673e-01,2.370153218507766724e-01
2.326081395149230957e-01,2.366891503334045410e-01
2.322909533977508545e-01,2.363755404949188232e-01
2.319795936346054077e-01,2.360662668943405151e-01
2.316704541444778442e-01,2.357498705387115479e-01
2.313578277826309204e-01,2.354500144720077515e-01
2.310544550418853760e-01,2.351388931274414062e-01
2.307522892951965332e-01,2.348392903804779053e-01
2.304367870092391968e-01,2.345158457756042480e-01
2.301396131515502930e-01,2.342197746038436890e-01
2.298277318477630615e-01,2.338989228010177612e-01
2.295129597187042236e-01,2.336002141237258911e-01
2.292095720767974854e-01,2.332899868488311768e-01
2.289202064275741577e-01,2.330009043216705322e-01
2.286226600408554077e-01,2.326831817626953125e-01
2.283083051443099976e-01,2.323854565620422363e-01
2.280146032571792603e-01,2.320825159549713135e-01
2.277420610189437866e-01,2.318058758974075317e-01
2.274258136749267578e-01,2.314902842044830322e-01
2.271123528480529785e-01,2.311964035034179688e-01
2.268127501010894775e-01,2.308890521526336670e-01
2.265147864818572998e-01,2.305967211723327637e-01
2.262264490127563477e-01,2.302979528903961182e-01
2.259347587823867798e-01,2.300051897764205933e-01
2.256377339363098145e-01,2.297110557556152344e-01
2.253406494855880737e-01,2.294167131185531616e-01
2.250560969114303589e-01,2.291374951601028442e-01
2.247622609138488770e-01,2.288338541984558105e-01
2.244722545146942139e-01,2.285456210374832153e-01
2.241818755865097046e-01,2.282541990280151367e-01
2.238988727331161499e-01,2.279829084873199463e-01
2.236143797636032104e-01,2.276776880025863647e-01
2.233184576034545898e-01,2.274120301008224487e-01
2.230460047721862793e-01,2.271073758602142334e-01
2.227529585361480713e-01,2.268267124891281128e-01
2.224733680486679077e-01,2.265415340662002563e-01
2.222053259611129761e-01,2.262591868638992310e-01
2.219218760728836060e-01,2.259919047355651855e-01
2.216408997774124146e-01,2.256920784711837769e-01
2.213524878025054932e-01,2.254258543252944946e-01
