7.186786737293004990e-03
4.276861902326345444e-03
3.285166341811418533e-03
2.622117521241307259e-03
2.342762658372521400e-03
2.186318160966038704e-03
2.083484781906008720e-03
2.031922340393066406e-03
1.998884137719869614e-03
1.955839106813073158e-03
1.927097328007221222e-03
1.889665029011666775e-03
1.867272541858255863e-03
