5.647206678986549377e-03
2.256653970107436180e-03
2.117320429533720016e-03
1.984580187126994133e-03
1.960885012522339821e-03
1.890492276288568974e-03
1.885250443592667580e-03
1.847970997914671898e-03
1.847639679908752441e-03
1.788013265468180180e-03
1.792460796423256397e-03
