6.814190186560153961e-03
1.777735189534723759e-03
1.425620168447494507e-03
1.319216680712997913e-03
1.256135990843176842e-03
1.200086204335093498e-03
1.156789832748472691e-03
1.133587677031755447e-03
1.112048397772014141e-03
1.074444269761443138e-03
1.060027978383004665e-03
1.040384289808571339e-03
1.016450463794171810e-03
1.007558195851743221e-03
9.914947440847754478e-04
