# train_loss,val_loss
1.380962878465652466e-01,1.344184726476669312e-01
1.380807012319564819e-01,1.344073265790939331e-01
1.380760967731475830e-01,1.344004869461059570e-01
1.380587369203567505e-01,1.343907713890075684e-01
1.380428969860076904e-01,1.343780755996704102e-01
1.380356550216674805e-01,1.343685984611511230e-01
1.380198597908020020e-01,1.343590319156646729e-01
1.380070000886917114e-01,1.343530714511871338e-01
1.380023807287216187e-01,1.343441158533096313e-01
1.379855573177337646e-01,1.343314796686172485e-01
1.379808038473129272e-01,1.343248933553695679e-01
1.379676312208175659e-01,1.343213319778442383e-01
1.379592120647430420e-01,1.343089640140533447e-01
1.379687339067459106e-01,1.343171745538711548e-01
1.379384845495223999e-01,1.342949420213699341e-01
1.379371285438537598e-01,1.342881917953491211e-01
1.379120498895645142e-01,1.342929303646087646e-01
1.379249244928359985e-01,1.342697143554687500e-01
1.379001587629318237e-01,1.342698484659194946e-01
1.378913521766662598e-01,1.342590153217315674e-01
1.378776431083679199e-01,1.342518627643585205e-01
1.378683298826217651e-01,1.342471241950988770e-01
1.378590315580368042e-01,1.342365145683288574e-01
1.378565728664398193e-01,1.342303603887557983e-01
1.378451883792877197e-01,1.342270821332931519e-01
1.378426253795623779e-01,1.342224180698394775e-01
1.378263682126998901e-01,1.342107057571411133e-01
1.378171443939208984e-01,1.342035233974456787e-01
1.378202885389328003e-01,1.342022567987442017e-01
1.378055363893508911e-01,1.341982781887054443e-01
1.378027796745300293e-01,1.341873109340667725e-01
1.377848237752914429e-01,1.341941505670547485e-01
1.377862840890884399e-01,1.341825276613235474e-01
1.377808749675750732e-01,1.341740638017654419e-01
1.377668678760528564e-01,1.341684162616729736e-01
1.377595663070678711e-01,1.341672539710998535e-01
1.377550959587097168e-01,1.341629475355148315e-01
1.377468109130859375e-01,1.341523081064224243e-01
1.377379149198532104e-01,1.341523677110671997e-01
1.377295553684234619e-01,1.341468244791030884e-01
1.377223134040832520e-01,1.341377198696136475e-01
1.377161443233489990e-01,1.341319978237152100e-01
1.377087086439132690e-01,1.341334134340286255e-01
1.377101987600326538e-01,1.341270953416824341e-01
1.376954615116119385e-01,1.341240108013153076e-01
1.376903057098388672e-01,1.341120600700378418e-01
1.377032697200775146e-01,1.341076493263244629e-01
1.376747041940689087e-01,1.341226249933242798e-01
1.376792192459106445e-01,1.341035664081573486e-01
1.376735866069793701e-01,1.340960562229156494e-01
1.376641392707824707e-01,1.341017037630081177e-01
1.376697868108749390e-01,1.340806633234024048e-01
1.376515775918960571e-01,1.341005116701126099e-01
1.376395374536514282e-01,1.340723186731338501e-01
1.376389861106872559e-01,1.340776085853576660e-01
1.376328766345977783e-01,1.340679228305816650e-01
1.376270502805709839e-01,1.340596526861190796e-01
1.376115977764129639e-01,1.340639144182205200e-01
1.376084834337234497e-01,1.340594440698623657e-01
1.376023888587951660e-01,1.340480446815490723e-01
1.376050561666488647e-01,1.340418159961700439e-01
1.375847905874252319e-01,1.340712308883666992e-01
1.375903636217117310e-01,1.336812674999237061e-01
1.288472265005111694e-01,1.099659949541091919e-01
1.134413182735443115e-01,1.129348576068878174e-01
1.144934222102165222e-01,1.087466031312942505e-01
1.117836013436317444e-01,1.086484640836715698e-01
1.117880344390869141e-01,1.084076315164566040e-01
1.114141717553138733e-01,1.080340072512626648e-01
1.111111417412757874e-01,1.077996790409088135e-01
1.109432205557823181e-01,1.077831387519836426e-01
1.109613180160522461e-01,1.077754423022270203e-01
1.108771488070487976e-01,1.076642200350761414e-01
1.108223348855972290e-01,1.076744869351387024e-01
1.108221933245658875e-01,1.076588705182075500e-01
1.107890829443931580e-01,1.076218038797378540e-01
1.107737496495246887e-01,1.076217442750930786e-01
1.107530072331428528e-01,1.076031029224395752e-01
1.107379943132400513e-01,1.075972542166709900e-01
1.107268258929252625e-01,1.075854972004890442e-01
1.107073724269866943e-01,1.075665280222892761e-01
1.107062250375747681e-01,1.075675413012504578e-01
1.106820702552795410e-01,1.075736135244369507e-01
1.106765270233154297e-01,1.075431555509567261e-01
1.106620281934738159e-01,1.075356081128120422e-01
1.106557995080947876e-01,1.075374782085418701e-01
1.106445938348770142e-01,1.075196340680122375e-01
1.106277108192443848e-01,1.075242832303047180e-01
1.106177866458892822e-01,1.075086966156959534e-01
1.106089800596237183e-01,1.074949949979782104e-01
1.106023415923118591e-01,1.074959486722946167e-01
1.105875000357627869e-01,1.074762269854545593e-01
1.105799227952957153e-01,1.074688211083412170e-01
1.105661168694496155e-01,1.074802801012992859e-01
1.105599105358123779e-01,1.074649021029472351e-01
1.105562373995780945e-01,1.074450761079788208e-01
1.105351150035858154e-01,1.074625477194786072e-01
1.105345934629440308e-01,1.074449345469474792e-01
1.105264052748680115e-01,1.074450090527534485e-01
1.105132773518562317e-01,1.074158549308776855e-01
1.105235666036605835e-01,1.074335798621177673e-01
1.105154156684875488e-01,1.074033379554748535e-01
1.105016544461250305e-01,1.074407771229743958e-01
1.104890406131744385e-01,1.073871031403541565e-01
1.104751452803611755e-01,1.074091643095016479e-01
1.104635000228881836e-01,1.073842123150825500e-01
1.104553714394569397e-01,1.073826104402542114e-01
1.104479730129241943e-01,1.073703318834304810e-01
1.104386672377586365e-01,1.073832064867019653e-01
1.104394420981407166e-01,1.073512062430381775e-01
1.104123070836067200e-01,1.073814854025840759e-01
1.104316040873527527e-01,1.073560267686843872e-01
1.104089990258216858e-01,1.073295474052429199e-01
1.103966757655143738e-01,1.073569655418395996e-01
1.103949248790740967e-01,1.073312833905220032e-01
1.103765070438385010e-01,1.073348745703697205e-01
1.103751733899116516e-01,1.073316484689712524e-01
1.103783547878265381e-01,1.073040589690208435e-01
1.103614568710327148e-01,1.073441579937934875e-01
1.103497222065925598e-01,1.072967946529388428e-01
1.103421375155448914e-01,1.072906851768493652e-01
1.103380694985389709e-01,1.073170453310012817e-01
1.103246435523033142e-01,1.072721183300018311e-01
1.103215888142585754e-01,1.072862222790718079e-01
1.103103756904602051e-01,1.072763055562973022e-01
1.103047579526901245e-01,1.072651743888854980e-01
1.102980077266693115e-01,1.072707474231719971e-01
1.102901473641395569e-01,1.072605252265930176e-01
1.102827936410903931e-01,1.072418242692947388e-01
1.102778464555740356e-01,1.072568818926811218e-01
1.102701053023338318e-01,1.072432324290275574e-01
1.102615594863891602e-01,1.072455346584320068e-01
1.102558523416519165e-01,1.072271168231964111e-01
1.102661415934562683e-01,1.072263717651367188e-01
1.102580651640892029e-01,1.072467416524887085e-01
1.102425381541252136e-01,1.072017103433609009e-01
1.102349609136581421e-01,1.072385758161544800e-01
1.102364212274551392e-01,1.071963086724281311e-01
1.102179437875747681e-01,1.072116270661354065e-01
1.102151870727539062e-01,1.071989983320236206e-01
1.102130636572837830e-01,1.071901246905326843e-01
1.102029308676719666e-01,1.071981936693191528e-01
1.101945117115974426e-01,1.071687340736389160e-01
1.101880893111228943e-01,1.071863546967506409e-01
1.101849079132080078e-01,1.071789264678955078e-01
1.101831048727035522e-01,1.071643531322479248e-01
1.101763695478439331e-01,1.071588993072509766e-01
1.101736351847648621e-01,1.071650758385658264e-01
1.101600229740142822e-01,1.071548536419868469e-01
1.101684793829917908e-01,1.071430593729019165e-01
1.101504489779472351e-01,1.071843132376670837e-01
1.101451218128204346e-01,1.071204915642738342e-01
1.101497262716293335e-01,1.071371287107467651e-01
1.101406216621398926e-01,1.071396321058273315e-01
1.101420447230339050e-01,1.071466654539108276e-01
1.101350411772727966e-01,1.071042940020561218e-01
1.101336032152175903e-01,1.071369722485542297e-01
1.101263538002967834e-01,1.070989072322845459e-01
1.101198866963386536e-01,1.071490943431854248e-01
1.101455315947532654e-01,1.070937141776084900e-01
1.101264283061027527e-01,1.071311980485916138e-01
1.101099997758865356e-01,1.070767417550086975e-01
1.100980117917060852e-01,1.071478277444839478e-01
1.101006790995597839e-01,1.070809140801429749e-01
1.101040914654731750e-01,1.070841997861862183e-01
1.100889593362808228e-01,1.070952117443084717e-01
1.100839227437973022e-01,1.070832610130310059e-01
1.100875586271286011e-01,1.070819124579429626e-01
1.100735366344451904e-01,1.070610135793685913e-01
1.100795120000839233e-01,1.070901900529861450e-01
1.100792959332466125e-01,1.070618256926536560e-01
1.100653335452079773e-01,1.070577651262283325e-01
1.100596636533737183e-01,1.070789322257041931e-01
1.100617572665214539e-01,1.070552468299865723e-01
1.100541427731513977e-01,1.070569232106208801e-01
1.100527197122573853e-01,1.070529371500015259e-01
1.100498959422111511e-01,1.070656776428222656e-01
1.100599393248558044e-01,1.070336401462554932e-01
